sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Utility 1;Utility 2;Disc. Util. 1;Disc. Util. 2;Perceived. Util. 1;Perceived. Util. 2;User Bother 1;User Bother 2;User Util. 1;User Util. 2;Profile 1;Profile 2
2.007;55;;60rounds;Yes;No;2;0.72167;0.92793;0.04826;0.06334;1.64959;Agent21@54;NiceTitForTat@55;0.7216666666666667;0.9279255161862858;0.7216666666666667;0.9279255161862858;0.7216666666666667;0.0;0.0;0.0;0.7216666666666667;0.9279255161862858;party1_utility.xml;party2_utility.xml
0.720;50;;60rounds;Yes;No;2;0.78500;0.88030;0.02381;0.04826;1.66530;TimeDependentAgentBoulware@56;NiceTitForTat@57;0.7850000000000001;0.8803024977828533;0.7850000000000001;0.8803024977828533;0.0;0.0;0.0;0.0;0.7850000000000001;0.8803024977828533;party1_utility.xml;party2_utility.xml
0.273;17;;60rounds;Yes;No;2;0.65833;1.00000;0.00000;0.14542;1.65833;TimeDependentAgentConceder@58;NiceTitForTat@59;0.6583333333333333;1.0;0.6583333333333333;1.0;0.0;0.0;0.0;0.0;0.6583333333333333;1.0;party1_utility.xml;party2_utility.xml
1.452;61;;60rounds;Yes;No;2;0.78500;0.88030;0.02381;0.04826;1.66530;NiceTitForTat@60;NiceTitForTat@61;0.7850000000000001;0.8803024977828533;0.7850000000000001;0.8803024977828533;0.0;0.0;0.0;0.0;0.7850000000000001;0.8803024977828533;party1_utility.xml;party2_utility.xml
0.485;20;;60rounds;Yes;No;2;0.77250;0.88764;0.02068;0.04279;1.66014;IAMhaggler@62;NiceTitForTat@63;0.7725;0.8876372684293143;0.7725;0.8876372684293143;0.0;0.0;0.0;0.0;0.7725;0.8876372684293143;party1_utility.xml;party2_utility.xml
2.689;52;;60rounds;Yes;No;2;0.71383;0.87833;0.02445;0.23414;1.59216;BRAMAgent@64;NiceTitForTat@65;0.8783333333333334;0.713830578337298;0.8783333333333334;0.713830578337298;0.0;0.0;0.0;0.0;0.8783333333333334;0.713830578337298;party1_utility.xml;party2_utility.xml
0.708;61;;60rounds;Yes;No;2;0.29693;1.00000;0.00000;0.66723;1.29693;Gahboninho@66;NiceTitForTat@67;1.0;0.2969260373579895;1.0;0.2969260373579895;0.0;0.0;0.0;0.0;1.0;0.2969260373579895;party1_utility.xml;party2_utility.xml
0.735;24;;60rounds;Yes;No;2;0.83583;0.84001;0.02068;0.10210;1.67585;BayesianAgent@68;NiceTitForTat@69;0.8358333333333332;0.8400142500258816;0.8358333333333332;0.8400142500258816;0.0;0.0;0.0;0.0;0.8358333333333332;0.8400142500258816;party1_utility.xml;party2_utility.xml
0.908;59;;60rounds;Yes;No;2;0.77250;0.91209;0.01483;0.02068;1.68459;GrandmaAgent@70;NiceTitForTat@71;0.7725;0.9120887338395958;0.7725;0.9120887338395958;0.7725;0.0;0.0;0.0;0.7725;0.9120887338395958;party1_utility.xml;party2_utility.xml
1.870;53;;60rounds;Yes;No;2;0.77250;0.91209;0.01483;0.02068;1.68459;Agent21@72;IAMhaggler@73;0.7725;0.9120887338395958;0.7725;0.9120887338395958;0.7725;0.0;0.0;0.0;0.7725;0.9120887338395958;party1_utility.xml;party2_utility.xml
